18,"W","3000 Steeplechase","F",3,"Paige Stoner","Syracuse"
18,"W","3000 Steeplechase","F",4,"Claire Borchers","Michigan"
18,"W","3000 Steeplechase","F",5,"Val Constien","Colorado"
18,"W","3000 Steeplechase","F",6,"Grayson Murphy","Utah"
18,"W","3000 Steeplechase","F",7,"Courtney Coppinger","Kansas"
18,"W","3000 Steeplechase","F",8,"Cierra Simmons","Utah State"
18,"W","3000 Steeplechase","F",9,"Sarah Scott","Oklahoma"
18,"W","3000 Steeplechase","F",10,"Alsu Bogdanova","Eastern Michigan"
18,"W","3000 Steeplechase","F",11,"Devin Clark","Arkansas"
18,"W","3000 Steeplechase","F",12,"Katy Kunc","Kentucky"
18,"W","3000 Steeplechase","P",1,"Allie Ostrander","Boise State"
18,"W","3000 Steeplechase","P",2,"Grayson Murphy","Utah"
18,"W","3000 Steeplechase","P",3,"Charlotte Prouse","New Mexico"
18,"W","3000 Steeplechase","P",4,"Cierra Simmons","Utah State"
18,"W","3000 Steeplechase","P",5,"Paige Stoner","Syracuse"
18,"W","3000 Steeplechase","P",6,"Alsu Bogdanova","Eastern Michigan"
18,"W","3000 Steeplechase","P",7,"Val Constien","Colorado"
18,"W","3000 Steeplechase","P",8,"Courtney Coppinger","Kansas"
18,"W","3000 Steeplechase","P",9,"Claire Borchers","Michigan"
18,"W","3000 Steeplechase","P",10,"Devin Clark","Arkansas"
18,"W","3000 Steeplechase","P",11,"Sarah Scott","Oklahoma"
18,"W","3000 Steeplechase","P",12,"Katy Kunc","Kentucky"
18,"W","3000 Steeplechase","P",13,"Amy Cashin","West Virginia"
18,"W","3000 Steeplechase","P",14,"Hannah  Steelman ","Wofford"
18,"W","3000 Steeplechase","P",15,"Shelby Brown","Ole Miss"
18,"W","3000 Steeplechase","P",16,"Sarah Zieve","Michigan"
18,"W","3000 Steeplechase","P",17,"Nell Crosby","Columbia"
18,"W","3000 Steeplechase","P",18,"Madeline Strandemo","Minnesota"
18,"W","3000 Steeplechase","P",19,"Emily Hamlin","Washington"
18,"W","3000 Steeplechase","P",20,"Gabrielle Jennings","Furman"
18,"W","3000 Steeplechase","P",21,"Morgan Wedekind","Kansas State"
18,"W","3000 Steeplechase","P",22,"Logan Morris","Clemson"
18,"W","3000 Steeplechase","P",23,"Rachel King","South Dakota St."
18,"W","3000 Steeplechase","P",24,"Kristlin Gear","Furman"
