18,"W","10,000 Meters",33,"Amanda Beach","Duke"
18,"W","10,000 Meters",34,"Amber Way","Michigan State"
18,"W","10,000 Meters",35,"Abigail McLaughlin","Columbia"
18,"W","10,000 Meters",36,"Emily Mulhern","Virginia"
18,"W","10,000 Meters",37,"Micayla Rennick","Tennessee Tech"
18,"W","10,000 Meters",38,"Claire Wiles","Ohio State"
18,"W","10,000 Meters",39,"PURITY Sanga","Tennessee Tech"
18,"W","10,000 Meters",40,"Jillian Forsey","West Virginia"
18,"W","10,000 Meters",41,"Cara Sherman","Albany"
18,"W","10,000 Meters",42,"Kate Svensen","Sacred Heart"
18,"W","10,000 Meters",43,"Alyssa Atkinson","Ohio"
18,"W","10,000 Meters",44,"Stephanie Peterson","Miss State"
18,"W","10,000 Meters",45,"Mikayla Richardson","Virginia Tech"
18,"W","10,000 Meters",-1,"Erin McLaughlin","Cornell"
18,"W","3000 Steeplechase",1,"Paige Stoner","Syracuse"
18,"W","3000 Steeplechase",2,"Katy Kunc","Kentucky"
18,"W","3000 Steeplechase",3,"Amy Cashin","West Virginia"
18,"W","3000 Steeplechase",4,"Alsu Bogdanova","Eastern Michigan"
18,"W","3000 Steeplechase",5,"Claire Borchers","Michigan"
18,"W","3000 Steeplechase",6,"Logan Morris","Clemson"
18,"W","3000 Steeplechase",7,"Kristlin Gear","Furman"
18,"W","3000 Steeplechase",8,"Shelby Brown","Ole Miss"
18,"W","3000 Steeplechase",9,"Sarah Zieve","Michigan"
18,"W","3000 Steeplechase",10,"Nell Crosby","Columbia"
18,"W","3000 Steeplechase",11,"Hannah  Steelman ","Wofford"
18,"W","3000 Steeplechase",12,"Gabrielle Jennings","Furman"
18,"W","3000 Steeplechase",13,"Bridget  Blake","Michigan State"
18,"W","3000 Steeplechase",14,"Taylor Austin","Indiana State"
18,"W","3000 Steeplechase",15,"Lisa Vogelgesang","Ole Miss"
18,"W","3000 Steeplechase",16,"Paige Duca","Boston College"
18,"W","3000 Steeplechase",17,"Famke Heinst","High Point"
18,"W","3000 Steeplechase",18,"Lauren Sapone","Dartmouth"
18,"W","3000 Steeplechase",19,"Briar Brumley","Cornell"
